date,B00074VZ9O,B00074VZAS,B0009YUFMK,B002DGE8Q6,B002VXF3WE,B003MR52LU,B003MROHZW,B004B3W4N8,B005W0O5JK,B00987HPFO
2014-01-29,24.25,21.7,20.4,,,,,,15.64,
2014-01-30,24.25,21.7,20.4,,,,,,15.64,
2014-01-31,24.25,21.7,20.4,,,,,,16.14,
2014-02-01,24.25,21.7,20.4,,,,,,16.14,
2014-02-02,24.25,21.7,20.4,,,,,,16.14,
2014-02-03,24.25,21.7,20.4,,,,,,16.14,
2014-02-04,24.25,21.7,20.4,,,,,,16.14,
2014-02-05,24.25,21.7,20.4,,,,,,16.14,
2014-02-06,24.25,21.7,20.4,,,,,,13.36,
2014-02-07,24.25,21.7,20.4,,,,,,13.36,
2014-02-08,24.25,21.7,20.4,,,,,,13.36,
2014-02-09,24.25,21.7,20.4,,,,,,16.14,
2014-02-10,27.11,21.7,20.4,,,,,,16.14,
2014-02-11,27.11,21.7,20.42,,,,,,16.14,
2014-02-12,28.56,21.7,20.42,,,,,,16.14,
2014-02-13,28.56,21.7,20.42,,,,,,15.41,
2014-02-14,28.56,21.7,20.42,,,,,,15.4,
2014-02-15,28.56,21.7,20.42,,,,,,15.4,
2014-02-16,28.56,21.7,20.42,,,,,,13.36,
2014-02-17,28.56,21.7,20.42,,,,,,13.36,
2014-02-18,28.56,21.7,20.42,,,,,,13.36,
2014-02-19,28.56,21.7,20.42,,,,,,13.36,
2014-02-20,24.71,21.4,20.42,,,,,,13.36,
2014-02-21,24.71,21.4,20.42,,,,,,13.36,
2014-02-22,24.71,21.4,20.42,,,,,,13.36,
2014-02-23,24.71,21.4,20.42,,,,,,13.36,
2014-02-24,24.71,21.4,20.52,,,,,,13.36,
2014-02-25,24.71,21.57,20.52,,,,,,13.36,
2014-02-26,24.71,21.57,20.7,,,,,,13.5,
2014-02-27,24.71,21.4,21.06,,,,,,13.5,
2014-02-28,23.73,21.4,21.11,,,,,,13.5,
2014-03-01,23.73,21.4,21.11,,,,,,13.5,
2014-03-02,23.05,21.44,21.11,,,,,,13.5,
2014-03-03,24.71,21.44,21.11,,,,,,13.5,
2014-03-04,24.71,21.7,23.09,,,,,,13.5,
2014-03-05,24.71,21.7,23.09,,,,,,13.5,
2014-03-06,22.76,21.45,23.09,,,,,,13.5,
2014-03-07,22.76,21.45,22.03,,,,,,13.5,
2014-03-08,22.76,21.45,22.03,,,,,,13.5,
2014-03-09,22.16,21.45,21.64,,,,,,13.5,
2014-03-10,22.16,21.7,21.64,,,,,,13.5,
2014-03-11,22.16,21.7,21.49,,,,,,13.5,
2014-03-12,22.16,21.25,21.49,,,,,,13.5,
2014-03-13,22.11,21.25,21.49,,,,,,13.5,
2014-03-14,22.16,21.25,21.49,,,,,,13.5,
2014-03-15,22.16,21.25,21.49,,,,,,13.5,
2014-03-16,24.11,21.25,21.49,,,,,,13.5,
2014-03-17,24.11,21.7,21.49,,,,,,13.29,
2014-03-18,22.32,21.7,21.37,,,,,,13.85,
2014-03-19,22.32,21.7,21.37,,,,,,16.14,
2014-03-20,24.11,21.7,22.99,,,,,,16.14,
2014-03-21,24.11,21.7,22.18,,,,,,16.14,
2014-03-22,24.11,21.7,22.18,,,,,,16.14,
2014-03-23,24.11,21.7,22.18,,,,,,15.53,
2014-03-24,24.11,21.7,22.18,,,,,,15.53,
2014-03-25,24.11,21.7,22.18,,,,,,15.53,
2014-03-26,24.11,21.7,21.80333333333333,,,,,,13.5,
2014-03-27,24.11,21.7,21.80333333333333,,,,,,13.5,
2014-03-28,24.11,21.7,23.05,,,,,,13.5,
2014-03-29,24.11,21.7,23.05,,,,,,13.5,
2014-03-30,24.11,21.7,23.03,,,,,,13.2,
2014-03-31,24.11,21.7,23.03,,,,,,12.59,
2014-04-01,24.11,21.7,23.05,,,,,,12.59,
2014-04-02,24.11,21.47,23.05,,,,,,12.59,
2014-04-03,23.73,21.7,23.06,,,,,,12.59,
2014-04-04,23.73,21.25,23.04,,,,,,12.71,
2014-04-05,23.73,21.7,23.04,,,,,,12.71,
2014-04-06,23.73,21.7,23.05,,,,,,12.71,
2014-04-07,23.73,21.7,23.05,,,,,,12.71,
2014-04-08,23.73,21.7,23.04,,,,,,12.71,
2014-04-09,22.76,21.7,23.04,,,,,,12.71,
2014-04-10,22.76,21.25,20.77,,,,,,12.71,
2014-04-11,22.76,21.7,20.77,,,,,,12.71,
2014-04-12,22.76,21.7,20.77,,,,,,12.71,
2014-04-13,22.76,21.7,20.775,,,,,,12.71,
2014-04-14,22.76,21.7,20.775,,,,,,12.71,
2014-04-15,22.76,21.7,20.775,,,,,,12.18,
2014-04-16,22.76,21.7,20.775,,,,,,12.18,
2014-04-17,22.76,21.7,20.853333333333335,,,,,,12.18,
2014-04-18,22.76,21.7,20.853333333333335,,,,,,12.18,
2014-04-19,22.76,21.7,20.853333333333335,,,,,,12.18,
2014-04-20,22.76,23.63,20.853333333333335,,,,,,12.18,
2014-04-21,22.76,23.63,20.853333333333335,,,,,,12.18,
2014-04-22,22.16,23.63,20.853333333333335,,,,,,12.18,
2014-04-23,24.11,23.63,20.853333333333335,,,,,,12.18,
2014-04-24,24.11,23.63,23.09,,,,,,12.18,
2014-04-25,24.11,21.7,23.09,,,,,,12.18,
2014-04-26,24.11,21.7,23.09,,,,,,12.18,
2014-04-27,24.11,21.7,23.09,,,,,,12.18,
2014-04-28,24.11,21.7,23.09,,,,,,12.18,
2014-04-29,24.11,21.7,23.09,,,,,,12.18,
2014-04-30,24.11,21.7,23.09,,,,,,12.18,
2014-05-01,24.11,23.63,23.09,,,,,,12.18,
2014-05-02,24.11,23.63,23.09,,,,,,12.18,
2014-05-03,24.11,23.63,23.09,,,,,,12.18,
2014-05-04,24.11,23.63,23.09,,,,,,12.22,
2014-05-05,24.11,23.63,23.09,,,,,,14.35,
2014-05-06,24.11,23.63,23.09,,,,,,14.35,
2014-05-07,24.11,23.63,23.09,,,,,,15.245000000000001,
2014-05-08,23.63,23.63,23.09,,,,,,15.245000000000001,
2014-05-09,23.63,23.63,23.09,,,,,,15.245000000000001,
2014-05-10,23.63,23.63,23.09,,,,,,12.18,
2014-05-11,23.63,23.63,23.055,,,,,,13.44,
2014-05-12,23.63,23.63,23.045,,,,,,11.27,
2014-05-13,23.63,23.63,23.055,,,,,,11.27,
2014-05-14,23.63,23.63,23.05,,,,,,16.14,
2014-05-15,23.63,23.63,23.03,,,,,,13.265,
2014-05-16,22.17,23.63,20.77,,,,,,13.265,
2014-05-17,22.17,23.63,20.775,,,,,,13.265,
2014-05-18,22.17,23.63,20.78,,,,,,13.265,
2014-05-19,22.17,23.63,20.78,,,,,,13.265,
2014-05-20,22.17,23.63,20.77333333333333,,,,,,13.265,
2014-05-21,22.17,23.63,20.77333333333333,,,,,,13.265,
2014-05-22,22.17,17.32,20.78,,,,,,11.99,
2014-05-23,22.17,17.32,20.775,,,,,,11.99,
2014-05-24,22.17,24.59,20.77,,,,,,11.99,
2014-05-25,22.17,24.59,20.78,,,,,,11.99,
2014-05-26,22.17,24.59,20.77,,,,,,11.99,
2014-05-27,22.17,21.77,20.78,,,,,,11.99,
2014-05-28,21.5,21.77,20.77,,,,,,11.99,
2014-05-29,21.45,21.55,20.53,,,,,,12.01,
2014-05-30,21.45,21.55,20.77,,,,,,12.01,
2014-05-31,21.45,21.56,20.65,,,,,,16.34,
2014-06-01,21.45,21.56,20.65,,,,,,16.34,
2014-06-02,21.45,21.55,20.775,,,,,,16.34,
2014-06-03,21.45,21.55,20.775,,,,,,16.34,
2014-06-04,21.45,21.56,20.775,,,,,,16.34,
2014-06-05,21.45,21.55,20.775,,,,,,11.99,
2014-06-06,21.45,21.55,20.775,,,,,,11.99,
2014-06-07,21.45,21.55,20.775,,,,,,11.99,
2014-06-08,21.45,21.55,20.775,,,,,,11.99,
2014-06-09,21.45,21.55,20.775,,,,,,11.95,
2014-06-10,21.45,21.55,20.775,,,,,,11.95,
2014-06-11,21.45,21.55,20.775,,,,,,11.95,
2014-06-12,21.45,24.59,23.09,,,,,,11.91,
2014-06-13,21.45,24.59,23.09,,,,,,11.91,
2014-06-14,21.45,24.59,23.38,,,,,,11.91,
2014-06-15,21.45,24.59,23.38,,,,,,11.91,
2014-06-16,21.45,24.59,23.38,,,,,,11.91,
2014-06-17,21.45,24.59,23.38,,,,,,11.91,
2014-06-18,21.45,24.59,23.38,,,,,,11.99,
2014-06-19,21.45,24.59,25.18,,,,,,11.99,
2014-06-20,21.45,23.76,23.045,,,,,,11.99,
2014-06-21,21.45,23.76,23.04,,,,,,11.99,
2014-06-22,21.45,21.56,23.06,,,,,,11.99,
2014-06-23,21.45,21.56,23.06,,,,,,11.99,
2014-06-24,25.51,21.56,23.035,,,,,,11.99,
2014-06-25,25.51,21.56,23.035,,,,,,11.99,
2014-06-26,25.51,21.56,21.060000000000002,,,,,,11.99,
2014-06-27,25.51,21.56,21.21,,,,,,11.99,
2014-06-28,25.51,21.56,21.2,,,,,,11.99,
2014-06-29,25.51,21.56,21.2,,,,,,11.99,
2014-06-30,25.51,21.56,20.37,,,,,,11.99,
2014-07-01,25.51,21.56,19.85,,,,,,11.99,
2014-07-02,24.11,21.56,19.85,,,,,,11.99,
2014-07-03,24.11,21.56,19.85,,,,,,11.99,
2014-07-04,24.11,21.77,19.85,,,,,,11.99,
2014-07-05,24.11,21.77,19.85,,,,,,11.99,
2014-07-06,24.11,21.77,21.11,,,,,,11.99,
2014-07-07,24.11,21.77,20.77,,,,,,11.99,
2014-07-08,24.11,21.77,20.77,,,,,,11.99,
2014-07-09,24.11,21.77,20.765,,,,,,11.99,
2014-07-10,24.11,23.06,20.765,,,,,,11.99,
2014-07-11,22.11,21.77,20.765,,,,,,11.99,
2014-07-12,24.11,21.77,20.869999999999997,,,,,,11.99,
2014-07-13,24.11,24.16,20.869999999999997,,,,,,15.15,
2014-07-14,24.11,24.59,20.869999999999997,,,,,,15.13,
2014-07-15,24.11,24.59,20.869999999999997,,,,,,15.13,
2014-07-16,24.11,24.59,20.869999999999997,,,,,,15.13,
2014-07-17,24.11,24.59,20.869999999999997,,,,,,15.13,
2014-07-18,24.11,24.59,20.869999999999997,,,,,,15.13,
2014-07-19,24.11,24.59,20.79,,,,,,14.05,
2014-07-20,24.11,24.59,20.79,,,,,,11.38,
2014-07-21,24.11,24.59,20.79,,,,,,11.38,
2014-07-22,24.11,24.59,20.79,,,,,,11.99,
2014-07-23,24.11,24.59,20.79,,,,,,11.99,
2014-07-24,24.11,24.59,20.79,,,,,,11.91,
2014-07-25,24.11,24.59,20.79,,,,,,11.99,
2014-07-26,24.11,24.59,20.79,,,,,,11.99,
2014-07-27,24.11,24.59,20.79,,,,,,11.99,
2014-07-28,24.11,24.59,20.79,,,,,,11.89,
2014-07-29,24.11,24.59,20.97,,,,,,11.89,
2014-07-30,24.11,24.59,21.39,,,,,,11.89,
2014-07-31,24.11,24.59,23.38,,,,,,11.89,
2014-08-01,24.11,24.59,23.38,,,,,,11.89,
2014-08-02,24.11,21.8,25.18,,,,,,11.89,
2014-08-03,24.11,21.8,25.18,,,,,,11.89,
2014-08-04,24.11,21.8,23.38,,,,,,11.4,
2014-08-05,24.11,20.71,23.38,,,,,,11.4,
2014-08-06,24.11,20.71,23.38,,,,,,11.89,
2014-08-07,24.11,20.71,25.18,,,,,,11.89,
2014-08-08,24.11,20.95,25.18,,,,,,11.89,
2014-08-09,24.11,20.95,25.18,,,,,,11.89,
2014-08-10,24.11,20.95,25.18,,,,,,11.89,
2014-08-11,24.11,20.95,25.18,,,,,,11.89,
2014-08-12,24.11,20.95,25.18,,,,,,11.89,
2014-08-13,24.11,20.95,25.18,,,,,,11.89,
2014-08-14,24.11,20.95,25.18,,,,,,11.89,
2014-08-15,24.11,20.95,25.18,,,,,,11.89,
2014-08-16,24.11,20.95,25.18,,,,,,11.89,
2014-08-17,24.11,20.95,25.18,,,,,,10.24,
2014-08-18,24.11,19.1,25.18,,,,,,10.24,
2014-08-19,24.11,19.1,25.18,,,,,,10.24,
2014-08-20,24.11,19.1,25.18,,,,,,10.24,
2014-08-21,24.11,19.1,25.18,,,,,,10.24,
2014-08-22,24.11,19.1,25.18,,,,,,10.24,
2014-08-23,24.11,19.1,25.18,,,,,,10.24,
2014-08-24,24.11,18.575,25.18,,,,,,10.24,
2014-08-25,24.11,18.52,25.18,,,,,,10.24,
2014-08-26,24.11,19.13,22.86,,,,,,10.24,
2014-08-27,24.11,19.13,25.85,,,,,,10.24,
2014-08-28,24.11,21.47,25.85,,,,,,10.24,
2014-08-29,24.11,26.91,25.85,,,,,,10.24,
2014-08-30,24.11,26.91,25.85,,,,,,10.24,
2014-08-31,24.11,26.28,25.85,,,,,,10.24,
2014-09-01,24.11,26.28,25.18,,,,,,10.24,
2014-09-02,24.11,26.28,25.18,,,,,,10.24,
2014-09-03,24.11,26.28,25.18,,,,,,10.24,
2014-09-04,24.11,26.28,25.18,,,,,,10.24,
2014-09-05,24.11,26.28,25.18,,,,,,10.24,
2014-09-06,24.11,26.28,25.18,,,,,,10.24,
2014-09-07,24.11,26.27,25.18,,,,,,10.24,
2014-09-08,24.11,26.27,25.18,,,,,,10.24,
2014-09-09,24.11,26.27,25.18,,,,,,10.24,
2014-09-10,24.11,26.27,25.18,,,,,,10.24,
2014-09-11,20.14,26.27,25.18,,,,,,10.24,
2014-09-12,20.14,26.27,25.18,,,,,,10.24,
2014-09-13,22.55,26.27,25.18,,,,,,10.24,
2014-09-14,22.55,26.27,25.18,,,,,,10.24,
2014-09-15,22.55,26.27,25.18,,,,,,10.24,
2014-09-16,22.55,26.27,25.18,,,,,,10.24,
2014-09-17,22.55,26.27,25.18,,,,,,10.24,
2014-09-18,22.55,26.27,25.18,,,,,,10.24,
2014-09-19,22.55,26.27,25.18,,,,,,10.24,
2014-09-20,24.11,26.27,25.18,,,,,,10.24,
2014-09-21,24.11,26.27,25.18,,,,,,10.24,
2014-09-22,24.11,26.27,25.18,,,,,,10.24,
2014-09-23,24.11,26.27,25.18,,,,,,10.24,
2014-09-24,24.11,26.27,25.18,,,,,,10.24,
2014-09-25,24.11,26.27,25.18,,,,,,10.24,
2014-09-26,24.11,26.27,23.04,,,,,,10.24,
2014-09-27,24.11,26.27,23.04,,,,,,10.24,
2014-09-28,24.11,26.27,23.04,,,,,,10.24,
2014-09-29,24.11,26.27,23.04,,,,,,10.24,
2014-09-30,24.11,26.27,23.04,,,,,,10.24,
2014-10-01,24.11,26.27,23.02,,,,,,10.24,
2014-10-02,24.11,26.27,22.96,,,,,,10.24,
2014-10-03,24.11,26.27,22.93,,,,,,10.24,
2014-10-04,24.11,26.27,22.93,,,,,,10.24,
2014-10-05,24.11,26.27,20.825000000000003,,,,,,10.24,
2014-10-06,24.11,26.27,20.825000000000003,,,,,,10.24,
2014-10-07,24.11,26.27,30.72,,,,,,10.24,
2014-10-08,24.11,26.27,30.72,,,,,,10.24,
2014-10-09,24.11,26.27,27.21,,,,,,10.24,
2014-10-10,24.11,26.27,27.21,,,,,,10.24,
2014-10-11,24.11,26.27,26.02,,,,,,10.24,
2014-10-12,24.11,26.27,26.02,,,,,,10.24,
2014-10-13,24.11,26.27,24.405,,,,,,10.24,
2014-10-14,24.11,26.27,24.395,,,,,,10.24,
2014-10-15,24.11,26.27,24.395,,,,,,10.24,
2014-10-16,22.16,25.77,24.4,,,,,,10.24,
2014-10-17,24.11,25.77,24.42,,,,,,10.24,
2014-10-18,24.11,25.77,24.42,,,,,,10.24,
2014-10-19,24.11,25.77,24.39,,,,,,14.99,
2014-10-20,24.11,25.77,24.415,,,,,,14.99,
2014-10-21,24.11,25.77,24.4,,,,,,14.99,
2014-10-22,24.11,25.77,24.4,,,,,,14.99,
2014-10-23,24.11,25.77,24.41,,,,,,14.99,
2014-10-24,24.11,25.77,22.17,,,,,,14.99,
2014-10-25,24.11,21.3,22.17,,,,,,14.99,
2014-10-26,24.11,21.3,20.18,,,,,,14.99,
2014-10-27,26.11,21.3,18.95,,,,,,14.99,
2014-10-28,26.11,21.3,18.95,,,,,,14.99,
2014-10-29,26.11,25.76,18.95,,,,,,14.99,
2014-10-30,28.3,25.76,26.02,,,,,,14.99,
2014-10-31,28.3,26.91,26.02,,,,,,14.99,
2014-11-01,28.3,26.91,26.02,,,,,,14.99,
2014-11-02,28.3,25.79,26.02,,,,,,14.99,
2014-11-03,28.3,25.79,26.02,,,,,,12.4,
2014-11-04,28.3,25.77,26.02,,,,,,12.4,
2014-11-05,28.3,25.77,26.02,,,,,,12.4,
2014-11-06,28.3,25.77,26.02,,,,,,12.4,
2014-11-07,28.3,26.91,26.02,,,,,,12.4,
2014-11-08,28.3,26.91,22.560000000000002,,,,,,12.4,
2014-11-09,28.3,26.91,17.6,,,,,,12.4,
2014-11-10,28.3,26.91,26.02,,,,,,12.4,
2014-11-11,28.3,26.91,26.02,,,,,,12.4,
2014-11-12,28.3,26.91,26.02,,,,,,12.4,
2014-11-13,28.3,26.91,26.02,,,,,,12.4,
2014-11-14,28.3,26.91,26.02,,,,,,12.4,
2014-11-15,28.3,26.91,26.02,,,,,,12.4,
2014-11-16,28.3,26.91,26.02,,,7.71,9.71,,14.99,
2014-11-17,28.01,26.91,26.02,8.56,,7.71,9.71,,14.99,
2014-11-18,28.01,24.48,26.02,8.56,,7.71,9.71,,14.99,
2014-11-19,28.01,24.48,21.5,8.52,,7.71,8.22,,14.99,
2014-11-20,24.89,24.48,21.5,8.52,,7.68,8.22,,14.99,
2014-11-21,24.89,24.48,23.5,8.52,,7.68,8.22,,14.99,
2014-11-22,24.89,24.48,24.83,8.5,,7.68,7.99,,14.99,
2014-11-23,24.89,24.48,21.77,8.5,,7.67,7.99,,14.99,
2014-11-24,24.89,24.48,21.77,8.5,,7.67,7.99,,14.99,
2014-11-25,24.89,24.48,21.77,8.5,,7.67,7.99,,12.4,
2014-11-26,24.89,24.48,24.83,8.5,,7.67,7.99,,14.99,
2014-11-27,24.89,24.48,24.83,8.5,,7.67,7.99,,14.99,
2014-11-28,24.89,24.48,24.83,8.5,,7.67,7.99,,14.99,
2014-11-29,24.89,24.48,23.565,8.5,,7.67,7.99,,14.99,
2014-11-30,24.89,24.48,23.16,8.5,,7.67,7.99,,14.99,
2014-12-01,24.89,24.48,23.155,8.5,,7.67,7.99,,14.99,
2014-12-02,24.89,24.48,22.94,8.5,,7.67,7.99,,14.99,
2014-12-03,24.89,24.48,21.51,8.5,,7.67,7.99,,14.99,
2014-12-04,24.89,24.48,23.14,8.5,,7.67,7.99,,14.99,
2014-12-05,24.89,24.48,23.16,8.5,,7.67,7.99,,14.99,
2014-12-06,24.89,24.48,21.51,8.5,,7.67,7.99,,14.99,
2014-12-07,24.89,24.48,21.51,8.5,,7.67,7.99,,14.99,
2014-12-08,24.89,24.48,21.51,8.5,,7.67,7.99,,14.99,
2014-12-09,24.88,24.22,21.51,8.5,,7.67,7.99,,14.99,
2014-12-10,24.88,24.22,21.51,8.5,,7.58,7.99,,14.99,
2014-12-11,24.88,24.22,21.51,8.5,,7.58,7.99,,16.14,
2014-12-12,24.88,24.24,21.51,8.5,,7.58,9.71,,16.14,
2014-12-13,24.88,24.24,21.52,8.37,,7.58,9.71,,16.14,
2014-12-14,24.88,24.24,21.51,8.37,,7.58,9.71,,16.14,
2014-12-15,24.88,24.24,21.51,8.37,,7.58,9.71,,16.14,
2014-12-16,24.88,24.24,21.51,8.37,,7.58,9.71,,16.14,
2014-12-17,23.64,24.24,21.51,8.37,,7.58,9.71,,16.14,
2014-12-18,23.64,24.235,21.51,8.37,,7.57,9.71,,12.4,
2014-12-19,23.64,24.235,21.51,8.37,,7.57,9.71,,12.4,
2014-12-20,23.64,24.235,20.73,8.37,,7.57,9.71,,12.4,
2014-12-21,23.64,24.22,20.73,8.37,,7.57,10.99,,12.4,
2014-12-22,23.64,24.22666666666667,20.73,8.34,,7.7,10.99,,12.4,
2014-12-23,23.64,24.22666666666667,20.73,8.34,,7.7,10.99,,12.4,
2014-12-24,23.64,24.22666666666667,21.22,8.34,,7.7,10.99,,12.4,
2014-12-25,23.64,24.22666666666667,21.51,8.34,,7.7,10.99,,9.95,
2014-12-26,23.64,24.22666666666667,20.73,8.34,,7.7,10.99,,9.95,
2014-12-27,23.64,24.22666666666667,20.73,8.34,,7.7,8.25,,9.95,
2014-12-28,23.64,24.22666666666667,20.73,8.6,,7.7,8.25,,9.95,
2014-12-29,23.64,24.21,20.73,8.6,,8.01,8.25,,9.95,
2014-12-30,23.64,24.21,20.73,8.6,,8.01,8.25,,9.95,
2014-12-31,22.7,24.21,18.33,8.6,,8.01,8.25,,12.030000000000001,
2015-01-01,22.7,24.21,20.575000000000003,8.6,,8.01,8.25,,12.030000000000001,
2015-01-02,22.7,24.21,20.17,8.6,,8.01,8.25,,12.030000000000001,
2015-01-03,22.7,24.21,20.535,8.6,,8.01,8.25,,12.030000000000001,
2015-01-04,22.7,24.21,20.73,8.6,,8.01,8.25,,12.030000000000001,
2015-01-05,22.7,24.21,20.314999999999998,8.6,,8.01,8.25,,12.030000000000001,
2015-01-06,22.7,24.21,20.73,8.6,,8.01,8.25,,12.030000000000001,
2015-01-07,22.7,24.21,20.485,8.6,,8.01,8.25,,12.030000000000001,
2015-01-08,22.7,24.21,21.64,8.6,,8.01,8.25,,12.030000000000001,
2015-01-09,22.7,24.21,22.66,8.6,,8.01,8.19,,14.605,
2015-01-10,22.7,24.21,22.66,8.6,,8.01,8.19,,14.605,
2015-01-11,22.7,24.21,21.98,8.6,,8.01,8.19,,14.605,
2015-01-12,20.68,24.21,21.98,8.6,,8.01,8.19,,14.605,
2015-01-13,20.68,24.21,21.98,8.6,,8.01,8.19,,14.605,
2015-01-14,22.7,24.22,21.98,8.6,,8.01,8.19,,13.94,
2015-01-15,22.7,24.22,20.73,8.6,,8.01,8.19,,13.94,
2015-01-16,22.7,24.48,20.73,8.6,,8.01,8.19,,13.94,
2015-01-17,22.7,24.48,20.73,8.6,,8.01,8.19,,13.94,
2015-01-18,22.7,24.48,22.083333333333332,14.49,,8.01,8.25,,13.94,
2015-01-19,22.7,24.48,22.083333333333332,14.49,,8.01,8.25,,13.94,
2015-01-20,22.7,24.48,22.64,14.49,,10.99,8.25,,13.94,
2015-01-21,22.7,24.48,22.66,14.49,,10.99,8.25,,13.94,
2015-01-22,22.7,24.48,21.243333333333336,14.49,,10.99,8.25,,13.94,
2015-01-23,22.7,24.48,21.243333333333336,14.49,,10.99,8.25,,13.94,
2015-01-24,22.7,24.48,21.243333333333336,14.49,,10.99,8.25,,13.94,
2015-01-25,22.7,24.48,21.243333333333336,10.48,,9.46,10.99,,12.75,
2015-01-26,22.7,24.48,21.243333333333336,10.48,,7.25,9.7,,12.75,
2015-01-27,22.7,24.48,21.29,10.48,,7.25,9.7,,12.75,
2015-01-28,22.7,24.48,21.51,10.48,,7.25,9.7,,12.75,
2015-01-29,22.7,24.48,21.51,10.48,,7.25,9.71,,12.75,
2015-01-30,22.7,24.48,21.636666666666667,10.48,,7.25,9.71,,12.75,
2015-01-31,22.55,24.48,21.29,10.48,,7.25,10.99,,12.75,
2015-02-01,22.55,24.37,21.51,10.48,,7.25,10.99,,12.75,
2015-02-02,22.55,24.37,21.799999999999997,10.48,,7.25,10.99,,12.75,
2015-02-03,22.55,24.37,22.11,10.48,,7.51,10.99,,12.56,
2015-02-04,22.55,23.26,21.29,10.48,,7.51,10.99,,12.56,
2015-02-05,22.55,23.26,21.50333333333333,8.41,,7.51,10.99,,12.56,
2015-02-06,22.55,22.53,21.50333333333333,8.41,,7.51,10.99,,12.56,
2015-02-07,22.55,22.53,21.50333333333333,8.41,,7.45,10.48,,12.56,
2015-02-08,22.55,22.53,21.6,8.25,,7.45,10.48,,12.56,
2015-02-09,22.55,22.53,21.6,8.25,,7.45,10.48,,12.75,
2015-02-10,22.55,22.53,21.6,8.25,,7.51,10.48,,12.75,
2015-02-11,22.55,22.53,22.65,8.25,,7.51,10.48,,12.75,
2015-02-12,22.55,22.53,20.73,8.25,,7.51,10.48,,12.75,
2015-02-13,22.55,22.53,20.73,8.25,,7.25,8.19,,12.75,
2015-02-14,22.55,22.53,20.73,8.25,,7.25,8.19,,16.14,
2015-02-15,22.55,22.48,20.73,8.25,,7.25,8.19,,16.14,
2015-02-16,22.55,22.48,21.29,8.25,,7.25,8.19,,14.19,
2015-02-17,22.55,22.48,21.29,10.48,,7.25,8.19,,16.14,
2015-02-18,22.55,22.48,21.29,10.48,,7.45,8.19,,16.14,
2015-02-19,22.55,22.5,21.29,10.48,,7.45,8.19,,16.14,
2015-02-20,22.55,22.5,22.66,10.48,,7.45,8.19,,16.14,
2015-02-21,22.55,22.5,22.655,10.48,,7.45,8.19,,16.14,
2015-02-22,22.55,22.5,21.29,8.25,,7.45,8.19,,16.14,
2015-02-23,22.55,22.5,21.29,8.25,,7.51,8.19,,16.14,
2015-02-24,22.55,22.5,20.17,8.25,,7.51,8.19,,16.14,
2015-02-25,22.55,22.5,20.17,8.25,,7.51,8.19,,16.14,
2015-02-26,22.55,22.5,20.5,8.25,,7.51,8.19,,16.14,
2015-02-27,22.55,22.48,20.5,8.25,,7.51,8.19,,14.41,
2015-02-28,22.55,22.48,20.73,8.25,,7.51,8.19,,14.41,
2015-03-01,22.55,22.48,20.73,8.25,,7.51,10.99,,14.15,
2015-03-02,22.55,22.48,20.73,10.48,,7.51,10.99,,14.15,
2015-03-03,22.55,22.48,20.73,10.48,,7.67,10.99,,12.75,
2015-03-04,22.55,22.48,20.73,10.48,,7.67,10.99,,12.75,
2015-03-05,22.54,22.48,20.73,10.48,,7.67,10.99,,12.75,
2015-03-06,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-07,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-08,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-09,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-10,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-11,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-12,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-13,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-14,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-15,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-16,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-17,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-18,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-19,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-20,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-21,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-22,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-23,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-24,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-25,22.54,22.48,20.72,10.48,,7.67,8.25,,12.75,
2015-03-26,22.54,25.41,20.72,10.48,,7.67,8.25,,12.75,
2015-03-27,22.54,25.41,20.72,10.48,,7.67,8.25,,12.75,
2015-03-28,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-03-29,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-03-30,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-03-31,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-01,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
2015-04-02,22.54,25.41,21.28,10.48,,7.67,8.25,,12.75,
