date,B00006IAVC,B001GEZEAK,B00B5I4BYM,B00B5I4ECQ,B00B5I4HU0,B00B5I4JSA,B00BFFGJ6S,B00EZMPD4W,B013EW28WS,B01CRONSGY
2019-08-22,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-23,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-24,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-25,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-26,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-27,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-28,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-29,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-30,55.13,8.39,28.6,49.85,,54.385000000000005,11.145,22.955,11.59,5.2
2019-08-31,59.97,8.39,28.6,49.85,,54.385000000000005,11.145,22.93,11.59,5.2
2019-09-01,57.59,8.39,28.6,49.85,,54.385000000000005,11.145,22.93,11.59,5.2
2019-09-02,57.59,8.39,28.6,49.85,,54.385000000000005,11.145,22.93,11.59,5.2
2019-09-03,57.59,8.39,28.6,49.85,,54.385000000000005,11.145,22.93,11.59,5.2
2019-09-04,57.59,8.39,28.6,49.85,,54.385000000000005,11.145,22.93,11.59,5.2
2019-09-05,57.59,8.39,32.5,57.3,,60.58,11.145,22.93,11.59,5.2
2019-09-06,57.59,8.39,32.5,57.3,,60.58,11.145,22.93,11.59,5.2
2019-09-07,57.59,8.39,32.5,57.3,,60.58,11.145,22.93,11.59,5.2
2019-09-08,57.59,8.39,32.5,57.3,,60.58,11.145,22.93,11.59,5.2
2019-09-09,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,5.2
2019-09-10,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,5.2
2019-09-11,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,5.2
2019-09-12,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,5.2
2019-09-13,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,4.0
2019-09-14,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,4.0
2019-09-15,57.59,8.39,32.5,57.3,,57.88,11.145,22.93,11.59,4.0
2019-09-16,57.59,8.39,32.5,57.3,,60.74,11.145,22.93,11.59,4.0
2019-09-17,57.59,8.39,32.5,57.3,,60.74,11.145,22.93,11.59,4.0
2019-09-18,57.59,8.39,32.5,57.3,,60.74,11.145,22.93,11.59,4.0
2019-09-19,57.59,8.39,32.5,57.3,,60.74,11.145,22.93,11.59,4.0
2019-09-20,57.59,8.39,32.5,57.3,,60.74,11.145,22.93,11.59,4.0
2019-09-21,57.59,8.39,32.5,57.3,,60.74,11.145,22.96,11.59,4.0
2019-09-22,57.59,8.39,32.5,57.3,,60.74,11.145,22.97,11.59,4.0
2019-09-23,57.59,8.39,32.5,57.3,,60.74,11.145,22.97,11.59,4.0
2019-09-24,57.59,8.39,32.5,57.3,,58.77,11.145,23.01,11.59,4.0
2019-09-25,58.47,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-09-26,58.47,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-09-27,58.47,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-09-28,58.47,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-09-29,58.47,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-09-30,58.224999999999994,8.39,32.5,57.3,,58.77,11.145,22.98,11.59,4.0
2019-10-01,58.224999999999994,8.39,32.5,57.3,,59.82,11.145,22.98,11.59,4.0
2019-10-02,59.97,8.39,32.5,57.3,,62.88,11.145,22.98,11.59,4.0
2019-10-03,55.285,8.39,32.5,57.3,,62.88,11.145,22.98,11.59,4.0
2019-10-04,56.33,8.39,32.5,57.3,,62.88,11.145,22.98,11.59,4.0
2019-10-05,56.33,8.39,32.5,57.3,,62.88,11.145,22.98,11.59,4.0
2019-10-06,56.33,8.39,32.5,57.3,,62.88,11.145,22.95,11.59,4.0
2019-10-07,59.97,8.39,32.5,57.3,,63.405,11.145,22.95,11.59,4.0
2019-10-08,59.97,8.39,32.5,57.3,,63.405,11.145,22.95,11.59,4.0
2019-10-09,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,4.0
2019-10-10,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-11,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-12,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-13,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-14,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-15,59.97,8.39,32.5,57.3,,63.405,11.145,22.786666666666665,11.59,3.25
2019-10-16,59.97,8.39,32.5,57.3,,63.405,11.145,22.56,11.59,3.25
2019-10-17,59.97,8.39,32.5,57.3,,63.405,11.145,22.2675,11.59,3.25
2019-10-18,59.97,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-19,59.97,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-20,59.769999999999996,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-21,59.769999999999996,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-22,59.769999999999996,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-23,59.769999999999996,8.39,32.5,57.3,,64.95,11.145,22.2675,11.59,3.25
2019-10-24,59.57,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-25,59.97,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-26,59.28333333333333,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-27,59.28333333333333,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-28,58.019999999999996,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-29,59.79333333333333,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-30,59.97,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-10-31,59.97,8.39,32.5,57.3,,64.95,11.145,22.54,11.59,3.25
2019-11-01,58.94,8.39,32.5,57.3,,64.95,11.145,21.896,11.59,3.25
2019-11-02,59.82285714285714,8.39,32.5,57.3,,64.95,11.145,20.783500000000004,11.59,3.25
2019-11-03,59.873333333333335,8.39,32.5,57.3,,64.95,11.145,19.715,11.59,3.25
2019-11-04,59.873333333333335,8.39,32.5,57.3,,64.95,11.145,19.715,11.59,3.25
2019-11-05,59.873333333333335,8.39,32.5,57.3,,64.95,11.145,19.715,11.59,3.25
2019-11-06,59.873333333333335,8.39,32.5,57.3,67.41,64.95,11.145,19.715,11.59,3.25
2019-11-07,59.873333333333335,8.39,32.5,57.3,66.77,64.95,11.145,19.56,11.59,3.25
2019-11-08,59.873333333333335,8.39,32.5,57.3,63.43,64.95,11.145,21.598333333333333,11.59,3.25
2019-11-09,59.873333333333335,8.39,32.5,57.3,61.614999999999995,64.95,11.145,20.37,11.59,3.25
2019-11-10,59.873333333333335,8.39,32.5,57.3,59.1,64.95,11.145,20.37,11.59,3.25
2019-11-11,59.89,8.39,32.5,57.3,59.1,64.95,11.145,20.37,11.59,3.25
2019-11-12,59.89,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-13,59.89,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-14,59.89,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-15,59.89,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-16,59.89,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-17,59.83,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,3.25
2019-11-18,59.8625,8.39,32.5,57.3,63.165,64.95,11.145,20.37,11.59,4.38
2019-11-19,59.8625,8.39,24.32,57.3,57.85,43.25,11.145,20.37,11.59,4.38
2019-11-20,59.8625,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-21,59.830000000000005,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-22,59.832499999999996,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-23,59.855,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-24,59.865,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-25,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-26,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-27,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-28,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-29,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-11-30,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.37,11.59,4.38
2019-12-01,43.85,8.39,24.32,57.3,67.41,43.25,11.145,19.56,11.59,4.38
2019-12-02,43.85,8.39,24.32,57.3,67.41,43.25,11.145,19.56,11.59,4.38
2019-12-03,43.85,8.39,24.32,57.3,67.41,43.25,11.145,20.45,11.59,4.38
2019-12-04,43.85,8.39,26.99,57.3,67.41,64.95,11.145,19.36,11.59,4.38
2019-12-05,43.85,8.39,31.21,57.3,67.41,64.95,11.145,19.36,11.59,4.38
2019-12-06,43.85,8.39,32.5,57.3,67.41,64.95,11.145,19.36,11.59,4.645
2019-12-07,43.85,8.39,32.5,57.3,67.41,64.95,11.145,19.95,11.59,4.645
2019-12-08,43.85,8.39,32.5,57.3,67.41,64.95,11.145,19.95,11.59,4.645
2019-12-09,57.022000000000006,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-10,59.831999999999994,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-11,59.842000000000006,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-12,59.865,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-13,59.83125,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-14,59.894999999999996,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-15,59.83,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-16,59.83,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-17,59.833333333333336,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-18,59.873333333333335,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-19,59.835,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-20,59.894999999999996,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-21,59.83,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-22,59.81285714285714,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2019-12-23,59.85333333333333,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.91
2019-12-24,59.83,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-25,59.855999999999995,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-26,59.855999999999995,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-27,59.806000000000004,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-28,59.833333333333336,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-29,59.83,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-30,59.85333333333333,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2019-12-31,59.7625,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2020-01-01,59.97,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2020-01-02,59.97,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2020-01-03,59.97,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2020-01-04,59.97,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.38
2020-01-05,59.97,8.39,32.5,57.3,67.41,60.23,11.145,19.95,11.59,4.645
2020-01-06,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-07,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-08,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-09,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-10,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-11,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-12,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.91
2020-01-13,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.38
2020-01-14,59.97,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-15,47.7,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-16,47.7,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-17,47.7,8.39,32.5,57.3,60.66,60.23,11.145,19.95,11.59,4.645
2020-01-18,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-19,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-20,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-21,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-22,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-23,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-24,47.7,8.39,32.5,57.3,60.66,60.23,12.99,19.95,11.59,4.645
2020-01-25,47.7,8.39,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-26,47.7,8.39,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-27,47.7,8.39,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-28,47.7,8.39,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-29,60.43,8.39,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-30,62.51,13.386666666666665,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-01-31,62.51,13.386666666666665,32.5,57.3,67.41,60.23,12.99,19.95,11.59,4.645
2020-02-01,62.51,13.386666666666665,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-02,61.5775,13.386666666666665,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-03,61.5775,13.49,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-04,61.5775,13.49,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-05,61.5775,13.49,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-06,61.5775,13.47,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-07,61.5775,12.861666666666665,32.5,57.3,67.41,60.23,12.99,19.79,11.59,4.645
2020-02-08,61.5775,12.861666666666665,32.5,57.3,67.41,60.23,15.98,19.79,11.59,4.645
2020-02-09,61.5775,12.861666666666665,26.65,57.3,67.41,60.23,15.186666666666667,19.79,11.59,4.645
2020-02-10,61.5775,12.861666666666665,26.65,57.3,52.58,60.23,15.186666666666667,19.79,11.59,4.645
2020-02-11,61.5775,12.861666666666665,26.65,57.3,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-12,61.68,12.861666666666665,26.65,46.99,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-13,61.68,13.47,26.65,46.99,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-14,61.68,13.47,26.65,46.99,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-15,61.47,13.47,26.65,46.99,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-16,61.196666666666665,13.47,26.65,46.99,52.58,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-17,60.81142857142857,13.47,26.65,46.99,67.41,48.18,15.186666666666667,19.79,11.59,4.645
2020-02-18,60.32,13.47,26.65,46.99,67.41,48.18,15.186666666666667,19.395,11.59,4.645
2020-02-19,60.29,13.47,26.65,46.99,67.41,48.18,15.186666666666667,19.395,11.59,4.645
2020-02-20,60.26,13.47,26.65,46.99,67.41,48.18,12.81,19.395,11.59,4.645
2020-02-21,60.24,13.49,26.65,46.99,67.41,48.18,12.81,19.395,11.59,4.645
2020-02-22,60.22,13.49,26.65,46.99,67.41,48.18,13.515,19.395,11.59,4.645
2020-02-23,60.2,13.49,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-24,60.18,13.49,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-25,60.16,12.905,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-26,60.15,13.006666666666666,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-27,60.14,13.491666666666665,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-28,60.13,13.821666666666667,32.5,46.99,67.41,48.18,13.04,19.395,11.59,4.645
2020-02-29,60.12,13.821666666666667,32.5,57.3,67.41,48.18,13.04,19.395,11.59,4.645
2020-03-01,60.11,13.910000000000002,32.5,57.3,67.41,48.18,13.04,19.87,11.59,4.645
2020-03-02,61.625,13.910000000000002,32.5,57.3,67.41,48.18,13.04,20.145000000000003,11.59,4.65
2020-03-03,61.97285714285714,13.910000000000002,32.5,57.3,67.41,48.18,13.04,23.953333333333333,11.59,4.515000000000001
2020-03-04,62.6925,13.91,32.5,57.3,67.41,48.18,13.04,19.98,11.59,7.99
2020-03-05,62.6925,13.936666666666667,32.5,57.3,67.41,48.18,13.04,27.240000000000002,11.59,7.99
2020-03-06,59.97,13.949999999999998,32.5,57.3,67.41,70.0,13.04,30.45,11.59,7.99
2020-03-07,59.97,13.95,32.5,57.3,67.41,70.0,13.04,30.45,11.59,7.99
2020-03-08,59.97,13.95,32.5,57.3,67.41,70.0,13.04,30.45,11.59,7.99
2020-03-09,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-10,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-11,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-12,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-13,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-14,59.97,13.95,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-15,59.97,8.39,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-16,59.97,8.39,32.5,57.3,67.41,70.0,13.04,31.69,11.59,7.99
2020-03-17,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-18,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-19,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-20,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-21,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-22,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-03-23,59.97,8.39,35.99,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-24,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-25,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-26,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-27,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-28,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-29,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-30,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.589999999999998,7.99
2020-03-31,59.97,8.39,32.5,57.3,67.41,70.0,13.04,19.95,11.59,7.99
2020-04-01,59.97,8.37,30.2,57.3,58.5,70.0,13.04,18.535,7.45,7.99
2020-04-02,59.97,8.37,31.35,57.3,58.59,70.0,13.04,18.69,7.45,7.99
2020-04-03,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.21,7.99
2020-04-04,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.23,7.99
2020-04-05,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.23,7.99
2020-04-06,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-07,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-08,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-09,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-10,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-11,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-12,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.34,7.99
2020-04-13,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.58,7.99
2020-04-14,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.58,7.99
2020-04-15,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.58,7.99
2020-04-16,59.97,8.07,31.35,57.3,67.41,70.0,13.04,19.95,7.58,7.99
2020-04-17,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-18,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-19,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-20,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-21,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-22,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-23,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-24,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-25,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-26,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.99
2020-04-27,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.76,7.58,7.56
2020-04-28,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.695,7.58,7.56
2020-04-29,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.63,7.58,7.56
2020-04-30,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.63,7.58,7.56
2020-05-01,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.63,7.58,7.56
2020-05-02,59.97,8.07,31.35,57.3,67.41,70.0,13.04,20.66,7.58,7.56
2020-05-03,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.66,7.58,7.56
2020-05-04,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.66,7.58,4.91
2020-05-05,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.66,7.58,4.91
2020-05-06,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.66,7.58,4.91
2020-05-07,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.74,7.58,4.91
2020-05-08,59.97,8.97,31.35,57.3,67.41,70.0,13.04,20.74,7.58,4.91
2020-05-09,59.97,8.87,31.35,57.3,67.41,70.0,13.04,20.74,7.58,4.91
2020-05-10,59.97,8.87,31.35,57.3,67.41,70.0,13.04,20.74,7.58,4.91
2020-05-11,59.97,8.87,31.35,57.3,67.41,70.0,13.04,20.74,7.58,4.91
2020-05-12,59.97,8.87,31.35,57.3,67.41,70.0,13.04,20.965,7.58,4.91
2020-05-13,59.97,8.87,31.35,57.3,67.41,70.0,13.04,20.965,7.58,4.91
2020-05-14,59.97,8.87,31.35,57.3,67.41,70.0,13.04,21.0,7.58,4.91
2020-05-15,59.97,8.87,31.35,57.3,67.41,70.0,13.04,21.0,7.58,6.87
