date,B000084F1I,B0009YWKUA,B000XK8MCA,B000XZBXP8,B001QCKS4O,B003CL3PTM,B003O7ZON4,B00494JWY8,B00494LIYU,B004O83YVQ
2018-08-05,31.99,46.99,47.66,48.99,45.78,13.99,28.99,6.639230769230769,1.49,16.43
2018-08-06,31.99,46.99,47.66,48.99,45.78,13.99,28.99,6.639230769230769,5.5,16.43
2018-08-07,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-08,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-09,31.99,48.46,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-10,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-11,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-12,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,16.43
2018-08-13,31.99,46.99,47.66,48.99,45.78,13.99,28.99,7.19,5.5,23.17
2018-08-14,31.99,35.24,47.66,36.74,45.78,13.99,21.74,7.19,5.5,16.43
2018-08-15,31.99,46.99,47.66,48.99,45.78,13.99,28.99,6.51,5.5,16.43
2018-08-16,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,5.5,16.43
2018-08-17,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,5.5,23.92
2018-08-18,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,24.38
2018-08-19,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,24.42
2018-08-20,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,23.69
2018-08-21,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,24.99
2018-08-22,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,20.14
2018-08-23,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,22.425
2018-08-24,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,20.14
2018-08-25,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,22.51
2018-08-26,31.99,46.99,47.66,48.99,45.78,13.99,28.99,2.19,6.26,20.14
2018-08-27,31.99,46.99,47.66,50.11,45.78,13.99,28.99,2.19,6.26,20.14
2018-08-28,31.99,46.99,47.66,50.11,45.78,13.99,28.99,2.19,6.26,20.080000000000002
2018-08-29,31.99,46.99,47.66,50.11,45.78,13.99,28.99,2.19,6.26,22.36
2018-08-30,31.99,46.99,47.66,50.39,45.78,13.99,28.99,2.19,6.26,21.695
2018-08-31,31.99,46.99,47.66,50.0,45.78,13.99,28.99,2.19,6.26,24.74
2018-09-01,31.99,46.99,47.66,49.87,45.78,13.99,28.99,2.19,6.26,23.58
2018-09-02,31.99,46.99,47.66,50.26,45.78,13.99,28.99,2.19,6.26,23.58
2018-09-03,31.99,46.99,47.66,50.28,45.78,13.99,28.99,2.19,1.49,23.58
2018-09-04,31.99,46.99,47.66,49.96,45.78,13.99,28.99,2.19,1.49,23.58
2018-09-05,31.99,46.99,47.66,49.98,45.78,13.99,28.99,2.19,1.49,23.58
2018-09-06,31.99,46.99,47.66,49.98,45.78,13.99,28.99,2.19,1.49,22.9
2018-09-07,31.99,46.99,47.66,50.08,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-08,31.99,46.99,47.66,50.1,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-09,31.99,46.99,47.66,50.1,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-10,35.08,46.99,47.66,50.12,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-11,34.34,46.99,47.66,50.07,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-12,34.34,46.99,47.66,49.73,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-13,35.12,46.99,47.66,48.99,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-14,35.12,46.99,47.66,48.99,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-15,35.12,46.99,47.66,48.99,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-16,34.91,46.99,47.66,48.99,43.919999999999995,13.99,28.99,2.19,1.49,23.97
2018-09-17,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-18,36.39,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,23.97
2018-09-19,36.7,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,29.49
2018-09-20,36.7,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,24.99
2018-09-21,35.8,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,16.64
2018-09-22,35.8,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,16.43
2018-09-23,35.8,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,16.43
2018-09-24,35.8,46.99,47.66,48.99,41.96,13.99,28.99,2.19,1.49,16.43
2018-09-25,35.07,46.99,47.66,48.99,44.25,13.99,28.99,2.19,1.49,16.43
2018-09-26,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-09-27,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-09-28,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-09-29,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-09-30,35.07,46.99,47.66,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-10-01,31.99,46.99,47.66,48.99,45.78,13.99,30.46,2.19,1.49,16.43
2018-10-02,31.99,46.99,47.66,48.99,45.78,13.99,30.58,2.19,1.49,16.43
2018-10-03,31.99,46.99,47.66,48.99,45.78,13.99,30.58,2.19,1.49,16.43
2018-10-04,31.99,46.99,47.66,48.99,45.78,13.99,30.51,2.19,1.49,16.43
2018-10-05,31.99,46.99,47.66,48.99,45.78,13.99,30.51,2.19,1.49,16.43
2018-10-06,31.99,46.99,47.66,48.99,45.78,13.99,30.46,2.19,1.49,16.43
2018-10-07,31.99,46.99,47.66,48.99,45.78,13.99,30.57,2.19,1.49,16.43
2018-10-08,31.99,46.99,47.66,48.99,45.78,13.99,30.57,2.19,1.49,16.43
2018-10-09,31.99,46.99,47.66,48.99,45.78,13.99,30.009999999999998,2.19,1.49,16.43
2018-10-10,31.99,46.99,47.66,48.99,45.78,13.99,30.009999999999998,2.19,1.49,16.43
2018-10-11,31.99,46.99,47.66,48.99,45.78,13.99,30.23,2.19,1.49,16.43
2018-10-12,31.99,46.99,47.66,48.99,45.78,13.99,30.24,2.19,1.49,16.43
2018-10-13,31.99,46.99,47.66,48.99,45.78,13.99,30.52,2.19,1.49,16.43
2018-10-14,31.99,46.99,47.66,48.99,45.78,13.99,30.52,2.19,1.49,16.43
2018-10-15,31.99,46.99,47.66,48.99,45.78,13.99,30.56,2.19,1.49,16.43
2018-10-16,31.99,46.99,49.05,48.99,45.78,13.99,30.47,2.19,1.49,16.43
2018-10-17,31.99,46.99,49.05,48.99,45.78,13.99,30.47,2.19,1.49,16.43
2018-10-18,31.99,46.99,49.16,48.99,45.78,13.99,30.47,2.19,1.49,16.43
2018-10-19,31.99,46.99,49.16,48.99,45.78,13.99,30.31,2.19,1.49,16.43
2018-10-20,31.99,46.99,48.055,48.99,45.78,13.99,30.31,2.19,1.49,16.43
2018-10-21,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.4433333333333334,16.43
2018-10-22,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-10-23,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,16.43
2018-10-24,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-10-25,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.49,16.43
2018-10-26,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.455,16.43
2018-10-27,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,16.43
2018-10-28,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,19.99
2018-10-29,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.455,19.99
2018-10-30,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.455,19.99
2018-10-31,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,19.99
2018-11-01,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-02,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-03,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-04,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-05,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-06,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-07,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-08,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-09,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-10,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-11,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-12,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-13,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-14,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-15,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-16,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-17,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-18,31.99,46.99,48.055,48.99,45.59,13.99,28.99,2.19,1.42,23.0
2018-11-19,31.99,46.99,48.055,48.99,45.59,13.99,28.99,2.19,1.42,23.0
2018-11-20,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-21,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-22,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-23,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-24,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-25,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-26,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-27,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-28,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-29,31.99,46.99,48.055,48.99,45.78,13.99,28.99,2.19,1.42,23.0
2018-11-30,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.97,1.42,23.0
2018-12-01,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.97,1.42,23.0
2018-12-02,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.97,1.42,23.0
2018-12-03,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.97,1.42,23.0
2018-12-04,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-05,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-06,31.99,46.99,48.055,48.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-07,31.99,48.99,48.055,48.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-08,31.99,48.99,48.055,49.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-09,31.99,48.99,48.055,49.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-10,31.99,48.99,48.055,49.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-11,31.99,48.99,48.055,49.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-12,31.99,48.99,48.055,49.99,45.78,13.99,28.99,1.86,1.42,23.0
2018-12-13,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-14,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-15,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-16,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-17,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-18,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-19,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-20,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-21,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,1.42,23.0
2018-12-22,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.946666666666666,23.0
2018-12-23,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-24,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-25,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-26,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-27,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-28,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-29,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-30,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2018-12-31,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-01,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-02,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-03,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-04,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-05,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-06,31.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-07,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-08,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-09,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-10,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-11,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-12,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-13,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-14,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-15,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-16,34.964999999999996,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-17,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-18,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-19,31.99,48.99,48.99,51.655,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-20,31.99,48.99,48.99,52.12,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-21,31.99,48.99,48.99,52.52,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-22,31.99,48.99,48.99,51.09,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-23,31.99,48.99,48.99,51.09,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-24,35.99,48.99,48.99,51.13,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-25,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-26,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-27,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-28,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-29,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-30,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-01-31,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-01,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-02,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-03,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-04,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-05,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-06,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-07,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-08,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-09,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-10,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-11,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-12,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-13,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-14,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-15,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-16,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-17,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-18,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-19,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-20,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-21,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-22,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-23,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-24,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-25,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-26,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,23.0
2019-02-27,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-02-28,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-01,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-02,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-03,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-04,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-05,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-06,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-07,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-08,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-09,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-10,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-11,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-12,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-13,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,22.77
2019-03-14,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-15,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-16,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-17,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-18,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-19,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-20,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-21,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-22,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,16.494999999999997
2019-03-23,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.745
2019-03-24,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,10.0
2019-03-25,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.25
2019-03-26,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.535714285714285
2019-03-27,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.53833333333333
2019-03-28,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.314999999999998
2019-03-29,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.471666666666664
2019-03-30,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.405
2019-03-31,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.405
2019-04-01,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.548571428571428
2019-04-02,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-03,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-04,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-05,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-06,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-07,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-08,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-09,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-10,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-11,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-12,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-13,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-14,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-15,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-16,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-17,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-18,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-19,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-20,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-21,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-22,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-23,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-24,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-25,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-26,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-27,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-28,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-29,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-04-30,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-01,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-02,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-03,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-04,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-05,35.99,48.99,48.99,49.99,45.78,13.99,29.99,1.86,6.645,18.5275
2019-05-06,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-07,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-08,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-09,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-10,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-11,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-12,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-13,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-14,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-15,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-16,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-17,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-18,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-19,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-20,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-21,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
2019-05-22,35.99,48.98,48.99,49.98,45.78,13.99,29.98,1.86,6.645,18.5275
